Country/Territory	DrugGroup
Greece	Hallucinogens
Greece	Hallucinogens
Greece	Opioids
Greece	Opioids
Greece	Opioids
Greece	Opioids
Greece	Opioids
Greece	Opioids
Greece	Opioids
Greece	Opioids
Greece	Opioids
Greece	Opioids
Greece	Sedatives and Tranquillizers
Greece	Sedatives and Tranquillizers
Greece	Substances not under international control
Greece	Substances not under international control
Greece	ATS
Greece	ATS
Greece	ATS
Greece	ATS
Greece	ATS
Greece	Cannabis-type
Greece	Cannabis-type
Greece	Cannabis-type
Greece	Cannabis-type
Greece	Cannabis-type
Greece	Cannabis-type
Greece	Cannabis-type
Greece	Cannabis-type
Greece	Cannabis-type
Greece	Cocaine-type
Greece	Cocaine-type
Greece	Hallucinogens
Greece	Hallucinogens
Greece	Hallucinogens
Greece	Opioids
Greece	Opioids
Greece	Opioids
Greece	Opioids
Greece	Opioids
Greece	Opioids
Greece	Opioids
Greece	Opioids
Greece	Opioids
Greece	Opioids
Greece	Opioids
Greece	Sedatives and Tranquillizers
Greece	Sedatives and Tranquillizers
Greece	Substances not under international control
Greece	Substances not under international control
Greece	ATS
Greece	ATS
Greece	ATS
Greece	ATS
Greece	ATS
Greece	Cannabis-type
Greece	Cannabis-type
Greece	Cannabis-type
Greece	Cannabis-type
Greece	Cannabis-type
Greece	Cannabis-type
Greece	Cannabis-type
Greece	Cannabis-type
Greece	Cocaine-type
Greece	Hallucinogens
Greece	Opioids
Greece	Opioids
Greece	Opioids
Greece	Opioids
Greece	Opioids
Greece	Opioids
Greece	Opioids
Greece	Sedatives and Tranquillizers
Greece	Sedatives and Tranquillizers
Greece	Substances not under international control
Greece	Substances not under international control
Greece	Substances not under international control
Greece	Substances not under international control
Greece	Substances not under international control
Hungary	ATS
Hungary	Cannabis-type
Hungary	Cocaine-type
Hungary	Opioids
Hungary	ATS
Hungary	ATS
Hungary	ATS
Hungary	ATS
Hungary	ATS
Hungary	ATS
Hungary	ATS
Hungary	Cannabis-type
Hungary	Cannabis-type
Hungary	Cannabis-type
Hungary	Cannabis-type
Hungary	Cannabis-type
Hungary	Cocaine-type
Hungary	Hallucinogens
Hungary	Hallucinogens
Hungary	Opioids
Hungary	Opioids
Hungary	Opioids
Hungary	Substances not under international control
Hungary	Substances not under international control
Hungary	Substances not under international control
Hungary	Substances not under international control
Hungary	Substances not under international control
Hungary	ATS
Hungary	ATS
Hungary	ATS
Hungary	ATS
Hungary	ATS
Hungary	ATS
Hungary	Cannabis-type
Hungary	Cannabis-type
Hungary	Cannabis-type
Hungary	Cannabis-type
Hungary	Cannabis-type
Hungary	Cannabis-type
Hungary	Cocaine-type
Hungary	Hallucinogens
Hungary	Hallucinogens
Hungary	Hallucinogens
Hungary	Opioids
Hungary	Opioids
Hungary	Opioids
Hungary	Opioids
Hungary	Sedatives and Tranquillizers
Hungary	Sedatives and Tranquillizers
Hungary	Substances not under international control
Hungary	Substances not under international control
Hungary	Substances not under international control
Hungary	Substances not under international control
Hungary	Substances not under international control
Hungary	ATS
Hungary	ATS
Hungary	ATS
Hungary	ATS
Hungary	Cannabis-type
Hungary	Cannabis-type
Hungary	Cannabis-type
Hungary	Cannabis-type
Hungary	Cocaine-type
Hungary	Hallucinogens
Hungary	Hallucinogens
Hungary	Opioids
Hungary	Opioids
Hungary	Opioids
Hungary	Opioids
Hungary	Sedatives and Tranquillizers
Hungary	Sedatives and Tranquillizers
Hungary	Substances not under international control
Hungary	Substances not under international control
Hungary	Substances not under international control
Hungary	Substances not under international control
Hungary	Substances not under international control
Hungary	Substances not under international control
Hungary	Substances not under international control
Hungary	Substances not under international control
Hungary	ATS
Hungary	ATS
Hungary	ATS
Hungary	ATS
Hungary	ATS
Hungary	Cannabis-type
Hungary	Cannabis-type
Hungary	Cannabis-type
Hungary	Cannabis-type
Hungary	Cannabis-type
Hungary	Cocaine-type
Hungary	Hallucinogens
Hungary	Hallucinogens
Hungary	Hallucinogens
Hungary	Opioids
Hungary	Opioids
Hungary	Opioids
Hungary	Opioids
Hungary	Opioids
Hungary	Substances not under international control
Hungary	Substances not under international control
Hungary	Substances not under international control
Hungary	Substances not under international control
Hungary	Substances not under international control
Hungary	Substances not under international control
Hungary	Substances not under international control
Hungary	Substances not under international control
Hungary	Substances not under international control
Iceland	ATS
Iceland	ATS
Iceland	ATS
Iceland	ATS
Iceland	ATS
Iceland	Cannabis-type
Iceland	Cannabis-type
Iceland	Cannabis-type
Iceland	Cannabis-type
Iceland	Cannabis-type
Iceland	Cannabis-type
Iceland	Cannabis-type
Iceland	Cocaine-type
Iceland	Hallucinogens
Iceland	Opioids
Iceland	ATS
Iceland	ATS
Iceland	ATS
Iceland	ATS
Iceland	ATS
Iceland	Cannabis-type
Iceland	Cannabis-type
Iceland	Cannabis-type
Iceland	Cannabis-type
Iceland	Cannabis-type
Iceland	Cannabis-type
Iceland	Cannabis-type
Iceland	Cocaine-type
Iceland	Hallucinogens
Iceland	Opioids
Iceland	ATS
Iceland	ATS
Iceland	ATS
Iceland	ATS
Iceland	ATS
Iceland	Cannabis-type
Iceland	Cannabis-type
Iceland	Cannabis-type
Iceland	Cannabis-type
Iceland	Cannabis-type
Iceland	Cocaine-type
Iceland	Cocaine-type
Iceland	Hallucinogens
Iceland	Opioids
Iceland	ATS
Iceland	ATS
Iceland	ATS
Iceland	ATS
Iceland	Cannabis-type
Iceland	Cannabis-type
Iceland	Cannabis-type
Iceland	Cannabis-type
Iceland	Cannabis-type
Iceland	Cannabis-type
Iceland	Cocaine-type
Iceland	Hallucinogens
Iceland	Opioids
Iceland	Opioids
Ireland	ATS
Ireland	ATS
Ireland	ATS
Ireland	ATS
Ireland	ATS
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cocaine-type
Ireland	Cocaine-type
Ireland	Hallucinogens
Ireland	Hallucinogens
Ireland	Hallucinogens
Ireland	Hallucinogens
Ireland	Non-specified
Ireland	Opioids
Ireland	Opioids
Ireland	Opioids
Ireland	Precursors
Ireland	Sedatives and Tranquillizers
Ireland	Sedatives and Tranquillizers
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	ATS
Ireland	ATS
Ireland	ATS
Ireland	ATS
Ireland	ATS
Ireland	ATS
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cocaine-type
Ireland	Hallucinogens
Ireland	Hallucinogens
Ireland	Hallucinogens
Ireland	Hallucinogens
Ireland	Hallucinogens
Ireland	Non-specified
Ireland	Opioids
Ireland	Opioids
Ireland	Opioids
Ireland	Opioids
Ireland	Opioids
Ireland	Precursors
Ireland	Sedatives and Tranquillizers
Ireland	Sedatives and Tranquillizers
Ireland	Sedatives and Tranquillizers
Ireland	Sedatives and Tranquillizers
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	ATS
Ireland	ATS
Ireland	ATS
Ireland	ATS
Ireland	ATS
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cocaine-type
Ireland	Cocaine-type
Ireland	Hallucinogens
Ireland	Hallucinogens
Ireland	Hallucinogens
Ireland	Non-specified
Ireland	Opioids
Ireland	Opioids
Ireland	Opioids
Ireland	Opioids
Ireland	Opioids
Ireland	Opioids
Ireland	Opioids
Ireland	Precursors
Ireland	Sedatives and Tranquillizers
Ireland	Sedatives and Tranquillizers
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	ATS
Ireland	ATS
Ireland	ATS
Ireland	ATS
Ireland	ATS
Ireland	ATS
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cocaine-type
Ireland	Cocaine-type
Ireland	Hallucinogens
Ireland	Hallucinogens
Ireland	Hallucinogens
Ireland	Hallucinogens
Ireland	Non-specified
Ireland	Opioids
Ireland	Opioids
Ireland	Opioids
Ireland	Opioids
Ireland	Precursors
Ireland	Sedatives and Tranquillizers
Ireland	Sedatives and Tranquillizers
Ireland	Sedatives and Tranquillizers
Ireland	Sedatives and Tranquillizers
Ireland	Sedatives and Tranquillizers
Ireland	Sedatives and Tranquillizers
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	ATS
Ireland	ATS
Ireland	ATS
Ireland	ATS
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cannabis-type
Ireland	Cocaine-type
Ireland	Hallucinogens
Ireland	Hallucinogens
Ireland	Hallucinogens
Ireland	Hallucinogens
Ireland	Hallucinogens
Ireland	Hallucinogens
Ireland	Opioids
Ireland	Opioids
Ireland	Opioids
Ireland	Opioids
Ireland	Sedatives and Tranquillizers
Ireland	Sedatives and Tranquillizers
Ireland	Sedatives and Tranquillizers
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	Substances not under international control
Ireland	Substances not under international control
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cocaine-type
Italy	Cocaine-type
Italy	Cocaine-type
Italy	Cocaine-type
Italy	Cocaine-type
Italy	Cocaine-type
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Other miscellaneous
Italy	Other miscellaneous
Italy	Other miscellaneous
Italy	Sedatives and Tranquillizers
Italy	Sedatives and Tranquillizers
Italy	Sedatives and Tranquillizers
Italy	Sedatives and Tranquillizers
Italy	Sedatives and Tranquillizers
Italy	Sedatives and Tranquillizers
Italy	Substances not under international control
Italy	Substances not under international control
Italy	Substances not under international control
Italy	Substances not under international control
Italy	Substances not under international control
Italy	Substances not under international control
Italy	Substances not under international control
Italy	Substances not under international control
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cocaine-type
Italy	Cocaine-type
Italy	Cocaine-type
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Other miscellaneous
Italy	Other miscellaneous
Italy	Sedatives and Tranquillizers
Italy	Sedatives and Tranquillizers
Italy	Sedatives and Tranquillizers
Italy	Sedatives and Tranquillizers
Italy	Sedatives and Tranquillizers
Italy	Sedatives and Tranquillizers
Italy	Sedatives and Tranquillizers
Italy	Substances not under international control
Italy	Substances not under international control
Italy	Substances not under international control
Italy	Substances not under international control
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cocaine-type
Italy	Cocaine-type
Italy	Cocaine-type
Italy	Cocaine-type
Italy	Cocaine-type
Italy	Cocaine-type
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Non-specified
Italy	Non-specified
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Sedatives and Tranquillizers
Italy	Sedatives and Tranquillizers
Italy	Sedatives and Tranquillizers
Italy	Sedatives and Tranquillizers
Italy	Sedatives and Tranquillizers
Italy	Substances not under international control
Italy	Substances not under international control
Italy	Substances not under international control
Italy	Substances not under international control
Italy	Substances not under international control
Italy	Substances not under international control
Italy	Substances not under international control
Italy	Substances not under international control
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cocaine-type
Italy	Cocaine-type
Italy	Cocaine-type
Italy	Cocaine-type
Italy	Cocaine-type
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Non-specified
Italy	Non-specified
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Sedatives and Tranquillizers
Italy	Sedatives and Tranquillizers
Italy	Sedatives and Tranquillizers
Italy	Sedatives and Tranquillizers
Italy	Sedatives and Tranquillizers
Italy	Sedatives and Tranquillizers
Italy	Sedatives and Tranquillizers
Italy	Substances not under international control
Italy	Substances not under international control
Italy	Substances not under international control
Italy	Substances not under international control
Italy	Substances not under international control
Italy	Substances not under international control
Italy	Substances not under international control
Italy	Substances not under international control
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	ATS
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cannabis-type
Italy	Cocaine-type
Italy	Cocaine-type
Italy	Cocaine-type
Italy	Cocaine-type
Italy	Cocaine-type
Italy	Cocaine-type
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Hallucinogens
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Opioids
Italy	Other miscellaneous
Italy	Other miscellaneous
Italy	Sedatives and Tranquillizers
Italy	Sedatives and Tranquillizers
Italy	Substances not under international control
Italy	Substances not under international control
Italy	Substances not under international control
Italy	Substances not under international control
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	Cannabis-type
Latvia	Cannabis-type
Latvia	Cannabis-type
Latvia	Cannabis-type
Latvia	Cannabis-type
Latvia	Cocaine-type
Latvia	Cocaine-type
Latvia	Hallucinogens
Latvia	Hallucinogens
Latvia	Hallucinogens
Latvia	Hallucinogens
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Substances not under international control
Latvia	Substances not under international control
Latvia	Substances not under international control
Latvia	Substances not under international control
Latvia	Substances not under international control
Latvia	Substances not under international control
Latvia	Substances not under international control
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	Cannabis-type
Latvia	Cannabis-type
Latvia	Cannabis-type
Latvia	Cannabis-type
Latvia	Cannabis-type
Latvia	Cocaine-type
Latvia	Hallucinogens
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Sedatives and Tranquillizers
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	Cannabis-type
Latvia	Cannabis-type
Latvia	Cannabis-type
Latvia	Cannabis-type
Latvia	Cannabis-type
Latvia	Cannabis-type
Latvia	Cocaine-type
Latvia	Cocaine-type
Latvia	Hallucinogens
Latvia	Hallucinogens
Latvia	Hallucinogens
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Substances not under international control
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	Cannabis-type
Latvia	Cannabis-type
Latvia	Cannabis-type
Latvia	Cannabis-type
Latvia	Cannabis-type
Latvia	Cannabis-type
Latvia	Cocaine-type
Latvia	Cocaine-type
Latvia	Cocaine-type
Latvia	Hallucinogens
Latvia	Hallucinogens
Latvia	Hallucinogens
Latvia	Hallucinogens
Latvia	Hallucinogens
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Substances not under international control
Latvia	Substances not under international control
Latvia	Substances not under international control
Latvia	Substances not under international control
Latvia	Substances not under international control
Latvia	Substances not under international control
Latvia	Substances not under international control
Latvia	Substances not under international control
Latvia	Substances not under international control
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	ATS
Latvia	Cannabis-type
Latvia	Cannabis-type
Latvia	Cannabis-type
Latvia	Cannabis-type
Latvia	Cocaine-type
Latvia	Hallucinogens
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Opioids
Latvia	Other miscellaneous
Latvia	Precursors
Latvia	Precursors
Latvia	Precursors
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Sedatives and Tranquillizers
Latvia	Substances not under international control
Latvia	Substances not under international control
Latvia	Substances not under international control
Latvia	Substances not under international control
Latvia	Substances not under international control
Latvia	Substances not under international control
Latvia	Substances not under international control
Latvia	Substances not under international control
Latvia	Substances not under international control
Lithuania	ATS
Lithuania	ATS
Lithuania	ATS
Lithuania	Cannabis-type
Lithuania	Cannabis-type
Lithuania	Cocaine-type
Lithuania	Hallucinogens
Lithuania	Opioids
Lithuania	Opioids
Lithuania	ATS
Lithuania	ATS
Lithuania	ATS
Lithuania	Cannabis-type
Lithuania	Cannabis-type
Lithuania	Cocaine-type
Lithuania	Hallucinogens
Lithuania	Opioids
Lithuania	ATS
Lithuania	ATS
Lithuania	ATS
Lithuania	Cannabis-type
Lithuania	Cannabis-type
Lithuania	Cocaine-type
Lithuania	Hallucinogens
Lithuania	Hallucinogens
Lithuania	Opioids
Lithuania	ATS
Lithuania	ATS
Lithuania	ATS
Lithuania	Cannabis-type
Lithuania	Cannabis-type
Lithuania	Cocaine-type
Lithuania	Hallucinogens
Lithuania	Hallucinogens
Lithuania	Opioids
Lithuania	ATS
Lithuania	ATS
Lithuania	ATS
Lithuania	ATS
Lithuania	Cannabis-type
Lithuania	Cannabis-type
Lithuania	Cocaine-type
Lithuania	Cocaine-type
Lithuania	Opioids
Luxembourg	ATS
Luxembourg	ATS
Luxembourg	Cannabis-type
Luxembourg	Cannabis-type
Luxembourg	Cannabis-type
Luxembourg	Cannabis-type
Luxembourg	Cocaine-type
Luxembourg	Hallucinogens
Luxembourg	Hallucinogens
Luxembourg	Opioids
Luxembourg	Substances not under international control
Luxembourg	Substances not under international control
Luxembourg	ATS
Luxembourg	ATS
Luxembourg	Cannabis-type
Luxembourg	Cannabis-type
Luxembourg	Cannabis-type
Luxembourg	Cannabis-type
Luxembourg	Cannabis-type
Luxembourg	Cocaine-type
Luxembourg	Hallucinogens
Luxembourg	Opioids
Luxembourg	Substances not under international control
Luxembourg	Substances not under international control
Luxembourg	Substances not under international control
Luxembourg	ATS
Luxembourg	ATS
Luxembourg	ATS
Luxembourg	Cannabis-type
Luxembourg	Cannabis-type
Luxembourg	Cannabis-type
Luxembourg	Cannabis-type
Luxembourg	Cocaine-type
Luxembourg	Hallucinogens
Luxembourg	Opioids
Luxembourg	Sedatives and Tranquillizers
Luxembourg	Substances not under international control
Luxembourg	ATS
Luxembourg	ATS
Luxembourg	Cannabis-type
Luxembourg	Cannabis-type
Luxembourg	Cannabis-type
Luxembourg	Cocaine-type
Luxembourg	Opioids
Luxembourg	ATS
Luxembourg	ATS
Luxembourg	Cannabis-type
Luxembourg	Cannabis-type
Luxembourg	Cannabis-type
Luxembourg	Cannabis-type
Luxembourg	Cannabis-type
Luxembourg	Cannabis-type
Luxembourg	Cocaine-type
Luxembourg	Opioids
Luxembourg	Sedatives and Tranquillizers
Malta	Cocaine-type
Malta	Cocaine-type
Malta	ATS
Malta	ATS
Malta	ATS
Malta	Cannabis-type
Malta	Cannabis-type
Malta	Cannabis-type
Malta	Cannabis-type
Malta	Cannabis-type
Malta	Cocaine-type
Malta	Cocaine-type
Malta	Hallucinogens
Malta	Opioids
Malta	Substances not under international control
Malta	Substances not under international control
Malta	ATS
Malta	ATS
Malta	ATS
Malta	ATS
Malta	Cannabis-type
Malta	Cannabis-type
Malta	Cannabis-type
Malta	Cannabis-type
Malta	Cannabis-type
Malta	Cocaine-type
Malta	Hallucinogens
Malta	Opioids
Malta	Opioids
Malta	Substances not under international control
Malta	Substances not under international control
Malta	Substances not under international control
Malta	ATS
Malta	ATS
Malta	ATS
Malta	Cannabis-type
Malta	Cannabis-type
Malta	Cannabis-type
Malta	Cannabis-type
Malta	Cannabis-type
Malta	Cocaine-type
Malta	Cocaine-type
Malta	Hallucinogens
Malta	Opioids
Malta	Opioids
Malta	Substances not under international control
Malta	Substances not under international control
Malta	ATS
Malta	ATS
Malta	ATS
Malta	ATS
Malta	ATS
Malta	Cannabis-type
Malta	Cannabis-type
Malta	Cannabis-type
Malta	Cannabis-type
Malta	Cocaine-type
Malta	Cocaine-type
Malta	Hallucinogens
Malta	Opioids
Malta	Substances not under international control
Malta	Substances not under international control
Netherlands	ATS
Netherlands	ATS
Netherlands	ATS
Netherlands	ATS
Netherlands	ATS
Netherlands	Cannabis-type
Netherlands	Cannabis-type
Netherlands	Cannabis-type
Netherlands	Cannabis-type
Netherlands	Cocaine-type
Netherlands	Cocaine-type
Netherlands	Cocaine-type
Netherlands	Hallucinogens
Netherlands	Hallucinogens
Netherlands	Hallucinogens
Netherlands	Opioids
Netherlands	Opioids
Netherlands	Opioids
Netherlands	Precursors
Netherlands	Sedatives and Tranquillizers
Netherlands	Sedatives and Tranquillizers
Netherlands	Sedatives and Tranquillizers
Netherlands	Sedatives and Tranquillizers
Netherlands	Substances not under international control
Netherlands	Substances not under international control
Netherlands	Substances not under international control
Netherlands	Substances not under international control
Netherlands	ATS
Netherlands	ATS
Netherlands	ATS
Netherlands	Cannabis-type
Netherlands	Cannabis-type
Netherlands	Cannabis-type
Netherlands	Cannabis-type
Netherlands	Cannabis-type
Netherlands	Cocaine-type
Netherlands	Hallucinogens
Netherlands	Opioids
Netherlands	Substances not under international control
Netherlands	ATS
Netherlands	ATS
Netherlands	ATS
Netherlands	ATS
Netherlands	Cannabis-type
Netherlands	Cannabis-type
Netherlands	Cannabis-type
Netherlands	Cannabis-type
Netherlands	Cannabis-type
Netherlands	Cocaine-type
Netherlands	Cocaine-type
Netherlands	Hallucinogens
Netherlands	Hallucinogens
Netherlands	Opioids
Netherlands	Opioids
Netherlands	Opioids
Netherlands	Opioids
Netherlands	Opioids
Netherlands	Sedatives and Tranquillizers
Netherlands	Substances not under international control
Netherlands	Substances not under international control
Netherlands	ATS
Netherlands	ATS
Netherlands	ATS
Netherlands	ATS
Netherlands	Cannabis-type
Netherlands	Cannabis-type
Netherlands	Cannabis-type
Netherlands	Cannabis-type
Netherlands	Cannabis-type
Netherlands	Cannabis-type
Netherlands	Cocaine-type
Netherlands	Cocaine-type
Netherlands	Hallucinogens
Netherlands	Opioids
Netherlands	Opioids
Netherlands	Opioids
Netherlands	Opioids
Netherlands	Sedatives and Tranquillizers
Netherlands	Substances not under international control
Netherlands	Substances not under international control
Netherlands	ATS
Netherlands	ATS
Netherlands	ATS
Netherlands	ATS
Netherlands	Cannabis-type
Netherlands	Cannabis-type
Netherlands	Cannabis-type
Netherlands	Cannabis-type
Netherlands	Cannabis-type
Netherlands	Cannabis-type
Netherlands	Cocaine-type
Netherlands	Cocaine-type
Netherlands	Hallucinogens
Netherlands	Opioids
Netherlands	Opioids
Netherlands	Opioids
Netherlands	Opioids
Netherlands	Sedatives and Tranquillizers
Netherlands	Substances not under international control
Netherlands	Substances not under international control
Norway	ATS
Norway	ATS
Norway	ATS
Norway	ATS
Norway	Cannabis-type
Norway	Cannabis-type
Norway	Cannabis-type
Norway	Cannabis-type
Norway	Cocaine-type
Norway	Opioids
Norway	Opioids
Norway	Opioids
Norway	Opioids
Norway	Opioids
Norway	Opioids
Norway	Opioids
